Threshold, n_features, performance_score
Thresh=0.0076, n=7, F1 score: 0.113
Thresh=0.0076, n=7, AUROC score: 0.772
Thresh=0.0080, n=7, Accuracy: 0.823
Thresh=0.0080, n=7, Precision: 0.061
Thresh=0.0080, n=7, Recall: 0.719
Thresh=0.0080, n=7, F1 score: 0.113
Thresh=0.0080, n=7, AUROC score: 0.772
Thresh=0.0081, n=6, Accuracy: 0.828
Thresh=0.0081, n=6, Precision: 0.058
Thresh=0.0081, n=6, Recall: 0.656
Thresh=0.0081, n=6, F1 score: 0.107
Thresh=0.0081, n=6, AUROC score: 0.744
Thresh=0.0084, n=4, Accuracy: 0.974
Thresh=0.0084, n=4, Precision: 0.250
Thresh=0.0084, n=4, Recall: 0.312
Thresh=0.0084, n=4, F1 score: 0.278
Thresh=0.0084, n=4, AUROC score: 0.649
Thresh=0.0101, n=3, Accuracy: 0.982
Thresh=0.0101, n=3, Precision: 0.357
Thresh=0.0101, n=3, Recall: 0.156
Thresh=0.0101, n=3, F1 score: 0.217
Thresh=0.0101, n=3, AUROC score: 0.576
Thresh=0.0113, n=2, Accuracy: 0.982
Thresh=0.0113, n=2, Precision: 0.308
Thresh=0.0113, n=2, Recall: 0.125
Thresh=0.0113, n=2, F1 score: 0.178
Thresh=0.0113, n=2, AUROC score: 0.560
Thresh=0.0117, n=1, Accuracy: 0.982
Thresh=0.0117, n=1, Precision: 0.273
Thresh=0.0117, n=1, Recall: 0.094
Thresh=0.0117, n=1, F1 score: 0.140
Thresh=0.0117, n=1, AUROC score: 0.545
Thresh=0.0143, n=1, Accuracy: 0.982
Thresh=0.0143, n=1, Precision: 0.273
Thresh=0.0143, n=1, Recall: 0.094
Thresh=0.0143, n=1, F1 score: 0.140
Thresh=0.0143, n=1, AUROC score: 0.545
Thresh=0.0000, n=2086, Accuracy: 0.857
Thresh=0.0000, n=2086, Precision: 0.078
Thresh=0.0000, n=2086, Recall: 0.774
Thresh=0.0000, n=2086, F1 score: 0.142
Thresh=0.0000, n=2086, AUROC score: 0.816
Thresh=0.0001, n=514, Accuracy: 0.878
Thresh=0.0001, n=514, Precision: 0.091
Thresh=0.0001, n=514, Recall: 0.774
Thresh=0.0001, n=514, F1 score: 0.162
Thresh=0.0001, n=514, AUROC score: 0.827
Thresh=0.0002, n=512, Accuracy: 0.876
Thresh=0.0002, n=512, Precision: 0.089
Thresh=0.0002, n=512, Recall: 0.774
Thresh=0.0002, n=512, F1 score: 0.160
Thresh=0.0002, n=512, AUROC score: 0.826
Thresh=0.0003, n=500, Accuracy: 0.870
Thresh=0.0003, n=500, Precision: 0.079
Thresh=0.0003, n=500, Recall: 0.710
Thresh=0.0003, n=500, F1 score: 0.143
Thresh=0.0003, n=500, AUROC score: 0.791
Thresh=0.0004, n=486, Accuracy: 0.873
Thresh=0.0004, n=486, Precision: 0.081
Thresh=0.0004, n=486, Recall: 0.710
Thresh=0.0004, n=486, F1 score: 0.145
Thresh=0.0004, n=486, AUROC score: 0.792
Thresh=0.0005, n=458, Accuracy: 0.880
Thresh=0.0005, n=458, Precision: 0.092
Thresh=0.0005, n=458, Recall: 0.774
Thresh=0.0005, n=458, F1 score: 0.164
Thresh=0.0005, n=458, AUROC score: 0.828
Thresh=0.0006, n=431, Accuracy: 0.878
Thresh=0.0006, n=431, Precision: 0.087
Thresh=0.0006, n=431, Recall: 0.742
Thresh=0.0006, n=431, F1 score: 0.156
Thresh=0.0006, n=431, AUROC score: 0.811
Thresh=0.0007, n=405, Accuracy: 0.874
Thresh=0.0007, n=405, Precision: 0.088
Thresh=0.0007, n=405, Recall: 0.774
Thresh=0.0007, n=405, F1 score: 0.157
Thresh=0.0007, n=405, AUROC score: 0.825
Thresh=0.0008, n=375, Accuracy: 0.878
Thresh=0.0008, n=375, Precision: 0.090
Thresh=0.0008, n=375, Recall: 0.774
Thresh=0.0008, n=375, F1 score: 0.162
Thresh=0.0008, n=375, AUROC score: 0.827
Thresh=0.0009, n=345, Accuracy: 0.890
Thresh=0.0009, n=345, Precision: 0.093
Thresh=0.0009, n=345, Recall: 0.710
Thresh=0.0009, n=345, F1 score: 0.165
Thresh=0.0009, n=345, AUROC score: 0.801
Thresh=0.0010, n=328, Accuracy: 0.882
Thresh=0.0010, n=328, Precision: 0.093
Thresh=0.0010, n=328, Recall: 0.774
Thresh=0.0010, n=328, F1 score: 0.166
Thresh=0.0010, n=328, AUROC score: 0.829
Thresh=0.0011, n=308, Accuracy: 0.878
Thresh=0.0011, n=308, Precision: 0.087
Thresh=0.0011, n=308, Recall: 0.742
Thresh=0.0011, n=308, F1 score: 0.156
Thresh=0.0011, n=308, AUROC score: 0.811
Thresh=0.0012, n=287, Accuracy: 0.878
Thresh=0.0012, n=287, Precision: 0.094
Thresh=0.0012, n=287, Recall: 0.806
Thresh=0.0012, n=287, F1 score: 0.168
Thresh=0.0012, n=287, AUROC score: 0.843
Thresh=0.0013, n=272, Accuracy: 0.886
Thresh=0.0013, n=272, Precision: 0.097
Thresh=0.0013, n=272, Recall: 0.774
Thresh=0.0013, n=272, F1 score: 0.172
Thresh=0.0013, n=272, AUROC score: 0.831
Thresh=0.0014, n=253, Accuracy: 0.876
Thresh=0.0014, n=253, Precision: 0.086
Thresh=0.0014, n=253, Recall: 0.742
Thresh=0.0014, n=253, F1 score: 0.154
Thresh=0.0014, n=253, AUROC score: 0.810
Thresh=0.0015, n=240, Accuracy: 0.891
Thresh=0.0015, n=240, Precision: 0.094
Thresh=0.0015, n=240, Recall: 0.710
Thresh=0.0015, n=240, F1 score: 0.166
Thresh=0.0015, n=240, AUROC score: 0.802
Thresh=0.0016, n=223, Accuracy: 0.891
Thresh=0.0016, n=223, Precision: 0.104
Thresh=0.0016, n=223, Recall: 0.806
Thresh=0.0016, n=223, F1 score: 0.184
Thresh=0.0016, n=223, AUROC score: 0.849
Thresh=0.0017, n=206, Accuracy: 0.884
Thresh=0.0017, n=206, Precision: 0.094
Thresh=0.0017, n=206, Recall: 0.774
Thresh=0.0017, n=206, F1 score: 0.168
Thresh=0.0017, n=206, AUROC score: 0.830
Thresh=0.0018, n=194, Accuracy: 0.891
Thresh=0.0018, n=194, Precision: 0.097
Thresh=0.0018, n=194, Recall: 0.742
Thresh=0.0018, n=194, F1 score: 0.172
Thresh=0.0018, n=194, AUROC score: 0.818
Thresh=0.0019, n=180, Accuracy: 0.888
Thresh=0.0019, n=180, Precision: 0.095
Thresh=0.0019, n=180, Recall: 0.742
Thresh=0.0019, n=180, F1 score: 0.168
Thresh=0.0019, n=180, AUROC score: 0.816
Thresh=0.0020, n=170, Accuracy: 0.883
Thresh=0.0020, n=170, Precision: 0.094
Thresh=0.0020, n=170, Recall: 0.774
Thresh=0.0020, n=170, F1 score: 0.168
Thresh=0.0020, n=170, AUROC score: 0.829
Thresh=0.0021, n=163, Accuracy: 0.885
Thresh=0.0021, n=163, Precision: 0.098
Thresh=0.0021, n=163, Recall: 0.806
Thresh=0.0021, n=163, F1 score: 0.175
Thresh=0.0021, n=163, AUROC score: 0.846
Thresh=0.0022, n=154, Accuracy: 0.894
Thresh=0.0022, n=154, Precision: 0.096
Thresh=0.0022, n=154, Recall: 0.710
Thresh=0.0022, n=154, F1 score: 0.170
Thresh=0.0022, n=154, AUROC score: 0.803
Thresh=0.0023, n=141, Accuracy: 0.874
Thresh=0.0023, n=141, Precision: 0.088
Thresh=0.0023, n=141, Recall: 0.774
Thresh=0.0023, n=141, F1 score: 0.158
Thresh=0.0023, n=141, AUROC score: 0.825
Thresh=0.0024, n=131, Accuracy: 0.875
Thresh=0.0024, n=131, Precision: 0.089
Thresh=0.0024, n=131, Recall: 0.774
Thresh=0.0024, n=131, F1 score: 0.159
Thresh=0.0024, n=131, AUROC score: 0.825
Thresh=0.0025, n=122, Accuracy: 0.879
Thresh=0.0025, n=122, Precision: 0.091
Thresh=0.0025, n=122, Recall: 0.774
Thresh=0.0025, n=122, F1 score: 0.163
Thresh=0.0025, n=122, AUROC score: 0.827
Thresh=0.0026, n=114, Accuracy: 0.871
Thresh=0.0026, n=114, Precision: 0.086
Thresh=0.0026, n=114, Recall: 0.774
Thresh=0.0026, n=114, F1 score: 0.155
Thresh=0.0026, n=114, AUROC score: 0.823
Thresh=0.0027, n=111, Accuracy: 0.881
Thresh=0.0027, n=111, Precision: 0.092
Thresh=0.0027, n=111, Recall: 0.774
Thresh=0.0027, n=111, F1 score: 0.165
Thresh=0.0027, n=111, AUROC score: 0.828
Thresh=0.0028, n=106, Accuracy: 0.871
Thresh=0.0028, n=106, Precision: 0.086
Thresh=0.0028, n=106, Recall: 0.774
Thresh=0.0028, n=106, F1 score: 0.154
Thresh=0.0028, n=106, AUROC score: 0.823
Thresh=0.0029, n=99, Accuracy: 0.874
Thresh=0.0029, n=99, Precision: 0.088
Thresh=0.0029, n=99, Recall: 0.774
Thresh=0.0029, n=99, F1 score: 0.157
Thresh=0.0029, n=99, AUROC score: 0.825
Thresh=0.0030, n=93, Accuracy: 0.861
Thresh=0.0030, n=93, Precision: 0.080
Thresh=0.0030, n=93, Recall: 0.774
Thresh=0.0030, n=93, F1 score: 0.145
Thresh=0.0030, n=93, AUROC score: 0.818
Thresh=0.0031, n=87, Accuracy: 0.869
Thresh=0.0031, n=87, Precision: 0.082
Thresh=0.0031, n=87, Recall: 0.742
Thresh=0.0031, n=87, F1 score: 0.147
Thresh=0.0031, n=87, AUROC score: 0.806
Thresh=0.0032, n=85, Accuracy: 0.872
Thresh=0.0032, n=85, Precision: 0.083
Thresh=0.0032, n=85, Recall: 0.742
Thresh=0.0032, n=85, F1 score: 0.150
Thresh=0.0032, n=85, AUROC score: 0.808
Thresh=0.0033, n=82, Accuracy: 0.867
Thresh=0.0033, n=82, Precision: 0.087
Thresh=0.0033, n=82, Recall: 0.806
Thresh=0.0033, n=82, F1 score: 0.156
Thresh=0.0033, n=82, AUROC score: 0.837
Thresh=0.0034, n=76, Accuracy: 0.861
Thresh=0.0034, n=76, Precision: 0.083
Thresh=0.0034, n=76, Recall: 0.806
Thresh=0.0034, n=76, F1 score: 0.151
Thresh=0.0034, n=76, AUROC score: 0.834
Thresh=0.0035, n=73, Accuracy: 0.850
Thresh=0.0035, n=73, Precision: 0.069
Thresh=0.0035, n=73, Recall: 0.710
Thresh=0.0035, n=73, F1 score: 0.126
Thresh=0.0035, n=73, AUROC score: 0.781
Thresh=0.0036, n=71, Accuracy: 0.856
Thresh=0.0036, n=71, Precision: 0.075
Thresh=0.0036, n=71, Recall: 0.742
Thresh=0.0036, n=71, F1 score: 0.136
Thresh=0.0036, n=71, AUROC score: 0.800
Thresh=0.0037, n=70, Accuracy: 0.855
Thresh=0.0037, n=70, Precision: 0.074
Thresh=0.0037, n=70, Recall: 0.742
Thresh=0.0037, n=70, F1 score: 0.135
Thresh=0.0037, n=70, AUROC score: 0.799
Thresh=0.0038, n=67, Accuracy: 0.841
Thresh=0.0038, n=67, Precision: 0.068
Thresh=0.0038, n=67, Recall: 0.742
Thresh=0.0038, n=67, F1 score: 0.125
Thresh=0.0038, n=67, AUROC score: 0.792
Thresh=0.0039, n=63, Accuracy: 0.845
Thresh=0.0039, n=63, Precision: 0.069
Thresh=0.0039, n=63, Recall: 0.742
Thresh=0.0039, n=63, F1 score: 0.127
Thresh=0.0039, n=63, AUROC score: 0.794
Thresh=0.0040, n=59, Accuracy: 0.846
Thresh=0.0040, n=59, Precision: 0.070
Thresh=0.0040, n=59, Recall: 0.742
Thresh=0.0040, n=59, F1 score: 0.128
Thresh=0.0040, n=59, AUROC score: 0.795
Thresh=0.0041, n=54, Accuracy: 0.842
Thresh=0.0041, n=54, Precision: 0.068
Thresh=0.0041, n=54, Recall: 0.742
Thresh=0.0041, n=54, F1 score: 0.125
Thresh=0.0041, n=54, AUROC score: 0.793
Thresh=0.0042, n=51, Accuracy: 0.844
Thresh=0.0042, n=51, Precision: 0.069
Thresh=0.0042, n=51, Recall: 0.742
Thresh=0.0042, n=51, F1 score: 0.126
Thresh=0.0042, n=51, AUROC score: 0.794
Thresh=0.0043, n=47, Accuracy: 0.846
Thresh=0.0043, n=47, Precision: 0.070
Thresh=0.0043, n=47, Recall: 0.742
Thresh=0.0043, n=47, F1 score: 0.128
Thresh=0.0043, n=47, AUROC score: 0.795
Thresh=0.0044, n=43, Accuracy: 0.843
Thresh=0.0044, n=43, Precision: 0.069
Thresh=0.0044, n=43, Recall: 0.742
Thresh=0.0044, n=43, F1 score: 0.126
Thresh=0.0044, n=43, AUROC score: 0.793
Thresh=0.0045, n=39, Accuracy: 0.842
Thresh=0.0045, n=39, Precision: 0.068
Thresh=0.0045, n=39, Recall: 0.742
Thresh=0.0045, n=39, F1 score: 0.125
Thresh=0.0045, n=39, AUROC score: 0.793
Thresh=0.0046, n=37, Accuracy: 0.845
Thresh=0.0046, n=37, Precision: 0.069
Thresh=0.0046, n=37, Recall: 0.742
Thresh=0.0046, n=37, F1 score: 0.127
Thresh=0.0046, n=37, AUROC score: 0.794
Thresh=0.0047, n=34, Accuracy: 0.857
Thresh=0.0047, n=34, Precision: 0.072
Thresh=0.0047, n=34, Recall: 0.710
Thresh=0.0047, n=34, F1 score: 0.131
Thresh=0.0047, n=34, AUROC score: 0.784
Thresh=0.0048, n=29, Accuracy: 0.862
Thresh=0.0048, n=29, Precision: 0.069
Thresh=0.0048, n=29, Recall: 0.645
Thresh=0.0048, n=29, F1 score: 0.125
Thresh=0.0048, n=29, AUROC score: 0.755
Thresh=0.0049, n=29, Accuracy: 0.862
Thresh=0.0049, n=29, Precision: 0.069
Thresh=0.0049, n=29, Recall: 0.645
Thresh=0.0049, n=29, F1 score: 0.125
Thresh=0.0049, n=29, AUROC score: 0.755
Thresh=0.0050, n=27, Accuracy: 0.849
Thresh=0.0050, n=27, Precision: 0.063
Thresh=0.0050, n=27, Recall: 0.645
Thresh=0.0050, n=27, F1 score: 0.115
Thresh=0.0050, n=27, AUROC score: 0.749
Thresh=0.0052, n=25, Accuracy: 0.872
Thresh=0.0052, n=25, Precision: 0.081
Thresh=0.0052, n=25, Recall: 0.710
Thresh=0.0052, n=25, F1 score: 0.145
Thresh=0.0052, n=25, AUROC score: 0.792
Thresh=0.0053, n=22, Accuracy: 0.860
Thresh=0.0053, n=22, Precision: 0.074
Thresh=0.0053, n=22, Recall: 0.710
Thresh=0.0053, n=22, F1 score: 0.134
Thresh=0.0053, n=22, AUROC score: 0.786
Thresh=0.0056, n=20, Accuracy: 0.861
Thresh=0.0056, n=20, Precision: 0.075
Thresh=0.0056, n=20, Recall: 0.710
Thresh=0.0056, n=20, F1 score: 0.135
Thresh=0.0056, n=20, AUROC score: 0.787
Thresh=0.0057, n=20, Accuracy: 0.844
Thresh=0.0057, n=20, Precision: 0.069
Thresh=0.0057, n=20, Recall: 0.742
Thresh=0.0057, n=20, F1 score: 0.127
Thresh=0.0057, n=20, AUROC score: 0.794
Thresh=0.0060, n=18, Accuracy: 0.862
Thresh=0.0060, n=18, Precision: 0.075
Thresh=0.0060, n=18, Recall: 0.710
Thresh=0.0060, n=18, F1 score: 0.135
Thresh=0.0060, n=18, AUROC score: 0.787
Thresh=0.0062, n=17, Accuracy: 0.860
Thresh=0.0062, n=17, Precision: 0.074
Thresh=0.0062, n=17, Recall: 0.710
Thresh=0.0062, n=17, F1 score: 0.134
Thresh=0.0062, n=17, AUROC score: 0.786
Thresh=0.0063, n=17, Accuracy: 0.874
Thresh=0.0063, n=17, Precision: 0.082
Thresh=0.0063, n=17, Recall: 0.710
Thresh=0.0063, n=17, F1 score: 0.147
Thresh=0.0063, n=17, AUROC score: 0.793
Thresh=0.0064, n=16, Accuracy: 0.869
Thresh=0.0064, n=16, Precision: 0.079
Thresh=0.0064, n=16, Recall: 0.710
Thresh=0.0064, n=16, F1 score: 0.142
Thresh=0.0064, n=16, AUROC score: 0.791
Thresh=0.0066, n=15, Accuracy: 0.868
Thresh=0.0066, n=15, Precision: 0.075
Thresh=0.0066, n=15, Recall: 0.677
Thresh=0.0066, n=15, F1 score: 0.135
Thresh=0.0066, n=15, AUROC score: 0.774
Thresh=0.0067, n=13, Accuracy: 0.882
Thresh=0.0067, n=13, Precision: 0.087
Thresh=0.0067, n=13, Recall: 0.710
Thresh=0.0067, n=13, F1 score: 0.154
Thresh=0.0067, n=13, AUROC score: 0.797
Thresh=0.0068, n=12, Accuracy: 0.891
Thresh=0.0068, n=12, Precision: 0.091
Thresh=0.0068, n=12, Recall: 0.677
Thresh=0.0068, n=12, F1 score: 0.160
Thresh=0.0068, n=12, AUROC score: 0.786
Thresh=0.0069, n=11, Accuracy: 0.892
Thresh=0.0069, n=11, Precision: 0.091
Thresh=0.0069, n=11, Recall: 0.677
Thresh=0.0069, n=11, F1 score: 0.160
Thresh=0.0069, n=11, AUROC score: 0.786
Thresh=0.0071, n=11, Accuracy: 0.891
Thresh=0.0071, n=11, Precision: 0.090
Thresh=0.0071, n=11, Recall: 0.677
Thresh=0.0071, n=11, F1 score: 0.159
Thresh=0.0071, n=11, AUROC score: 0.786
Thresh=0.0072, n=9, Accuracy: 0.892
Thresh=0.0072, n=9, Precision: 0.091
Thresh=0.0072, n=9, Recall: 0.677
Thresh=0.0072, n=9, F1 score: 0.161
Thresh=0.0072, n=9, AUROC score: 0.787
Thresh=0.0074, n=9, Accuracy: 0.892
Thresh=0.0074, n=9, Precision: 0.091
Thresh=0.0074, n=9, Recall: 0.677
Thresh=0.0074, n=9, F1 score: 0.161
Thresh=0.0074, n=9, AUROC score: 0.787
Thresh=0.0076, n=8, Accuracy: 0.892
Thresh=0.0076, n=8, Precision: 0.091
Thresh=0.0076, n=8, Recall: 0.677
Thresh=0.0076, n=8, F1 score: 0.161
Thresh=0.0076, n=8, AUROC score: 0.787
Thresh=0.0082, n=7, Accuracy: 0.893
Thresh=0.0082, n=7, Precision: 0.092
Thresh=0.0082, n=7, Recall: 0.677
Thresh=0.0082, n=7, F1 score: 0.162
Thresh=0.0082, n=7, AUROC score: 0.787
Thresh=0.0084, n=5, Accuracy: 0.952
Thresh=0.0084, n=5, Precision: 0.066
Thresh=0.0084, n=5, Recall: 0.161
Thresh=0.0084, n=5, F1 score: 0.093
Thresh=0.0084, n=5, AUROC score: 0.563
Thresh=0.0096, n=5, Accuracy: 0.952
Thresh=0.0096, n=5, Precision: 0.066
Thresh=0.0096, n=5, Recall: 0.161
Thresh=0.0096, n=5, F1 score: 0.093
Thresh=0.0096, n=5, AUROC score: 0.563
Thresh=0.0104, n=3, Accuracy: 0.968
Thresh=0.0104, n=3, Precision: 0.053
Thresh=0.0104, n=3, Recall: 0.065
Thresh=0.0104, n=3, F1 score: 0.058
Thresh=0.0104, n=3, AUROC score: 0.523
Thresh=0.0164, n=1, Accuracy: 0.985
Thresh=0.0164, n=1, Precision: 1.000
Thresh=0.0164, n=1, Recall: 0.032
Thresh=0.0164, n=1, F1 score: 0.062
Thresh=0.0164, n=1, AUROC score: 0.516
Thresh=0.0000, n=2086, Accuracy: 0.861
Thresh=0.0000, n=2086, Precision: 0.094
Thresh=0.0000, n=2086, Recall: 0.906
Thresh=0.0000, n=2086, F1 score: 0.170
Thresh=0.0000, n=2086, AUROC score: 0.883
Thresh=0.0001, n=495, Accuracy: 0.880
Thresh=0.0001, n=495, Precision: 0.107
Thresh=0.0001, n=495, Recall: 0.906
Thresh=0.0001, n=495, F1 score: 0.191
Thresh=0.0001, n=495, AUROC score: 0.893
Thresh=0.0002, n=491, Accuracy: 0.880
Thresh=0.0002, n=491, Precision: 0.107
Thresh=0.0002, n=491, Recall: 0.906
Thresh=0.0002, n=491, F1 score: 0.191
Thresh=0.0002, n=491, AUROC score: 0.893
Thresh=0.0003, n=485, Accuracy: 0.875
Thresh=0.0003, n=485, Precision: 0.103
Thresh=0.0003, n=485, Recall: 0.906
Thresh=0.0003, n=485, F1 score: 0.185
Thresh=0.0003, n=485, AUROC score: 0.890
Thresh=0.0004, n=463, Accuracy: 0.876
Thresh=0.0004, n=463, Precision: 0.104
Thresh=0.0004, n=463, Recall: 0.906
Thresh=0.0004, n=463, F1 score: 0.187
Thresh=0.0004, n=463, AUROC score: 0.891
Thresh=0.0005, n=445, Accuracy: 0.871
Thresh=0.0005, n=445, Precision: 0.100
Thresh=0.0005, n=445, Recall: 0.906
Thresh=0.0005, n=445, F1 score: 0.181
Thresh=0.0005, n=445, AUROC score: 0.888
Thresh=0.0006, n=416, Accuracy: 0.880
Thresh=0.0006, n=416, Precision: 0.107
Thresh=0.0006, n=416, Recall: 0.906
Thresh=0.0006, n=416, F1 score: 0.192
Thresh=0.0006, n=416, AUROC score: 0.893
Thresh=0.0007, n=387, Accuracy: 0.865
Thresh=0.0007, n=387, Precision: 0.096
Thresh=0.0007, n=387, Recall: 0.906
Thresh=0.0007, n=387, F1 score: 0.174
Thresh=0.0007, n=387, AUROC score: 0.885
Thresh=0.0008, n=364, Accuracy: 0.876
Thresh=0.0008, n=364, Precision: 0.104
Thresh=0.0008, n=364, Recall: 0.906
Thresh=0.0008, n=364, F1 score: 0.187
Thresh=0.0008, n=364, AUROC score: 0.891
Thresh=0.0009, n=341, Accuracy: 0.878
Thresh=0.0009, n=341, Precision: 0.106
Thresh=0.0009, n=341, Recall: 0.906
Thresh=0.0009, n=341, F1 score: 0.190
Thresh=0.0009, n=341, AUROC score: 0.892
Thresh=0.0010, n=319, Accuracy: 0.875
Thresh=0.0010, n=319, Precision: 0.101
Thresh=0.0010, n=319, Recall: 0.875
Thresh=0.0010, n=319, F1 score: 0.181
Thresh=0.0010, n=319, AUROC score: 0.875
Thresh=0.0011, n=299, Accuracy: 0.878
Thresh=0.0011, n=299, Precision: 0.105
Thresh=0.0011, n=299, Recall: 0.906
Thresh=0.0011, n=299, F1 score: 0.189
Thresh=0.0011, n=299, AUROC score: 0.892
Thresh=0.0012, n=281, Accuracy: 0.878
Thresh=0.0012, n=281, Precision: 0.105
Thresh=0.0012, n=281, Recall: 0.906
Thresh=0.0012, n=281, F1 score: 0.189
Thresh=0.0012, n=281, AUROC score: 0.892
Thresh=0.0013, n=259, Accuracy: 0.875
Thresh=0.0013, n=259, Precision: 0.100
Thresh=0.0013, n=259, Recall: 0.875
Thresh=0.0013, n=259, F1 score: 0.180
Thresh=0.0013, n=259, AUROC score: 0.875
Thresh=0.0014, n=245, Accuracy: 0.876
Thresh=0.0014, n=245, Precision: 0.104
Thresh=0.0014, n=245, Recall: 0.906
Thresh=0.0014, n=245, F1 score: 0.187
Thresh=0.0014, n=245, AUROC score: 0.891
Thresh=0.0015, n=222, Accuracy: 0.879
Thresh=0.0015, n=222, Precision: 0.101
Thresh=0.0015, n=222, Recall: 0.844
Thresh=0.0015, n=222, F1 score: 0.180
Thresh=0.0015, n=222, AUROC score: 0.862
Thresh=0.0016, n=215, Accuracy: 0.881
Thresh=0.0016, n=215, Precision: 0.105
Thresh=0.0016, n=215, Recall: 0.875
Thresh=0.0016, n=215, F1 score: 0.187
Thresh=0.0016, n=215, AUROC score: 0.878
Thresh=0.0017, n=207, Accuracy: 0.873
Thresh=0.0017, n=207, Precision: 0.099
Thresh=0.0017, n=207, Recall: 0.875
Thresh=0.0017, n=207, F1 score: 0.178
Thresh=0.0017, n=207, AUROC score: 0.874
Thresh=0.0018, n=196, Accuracy: 0.892
Thresh=0.0018, n=196, Precision: 0.115
Thresh=0.0018, n=196, Recall: 0.875
Thresh=0.0018, n=196, F1 score: 0.203
Thresh=0.0018, n=196, AUROC score: 0.884
Thresh=0.0019, n=182, Accuracy: 0.870
Thresh=0.0019, n=182, Precision: 0.094
Thresh=0.0019, n=182, Recall: 0.844
Thresh=0.0019, n=182, F1 score: 0.169
Thresh=0.0019, n=182, AUROC score: 0.857
Thresh=0.0020, n=167, Accuracy: 0.880
Thresh=0.0020, n=167, Precision: 0.104
Thresh=0.0020, n=167, Recall: 0.875
Thresh=0.0020, n=167, F1 score: 0.186
Thresh=0.0020, n=167, AUROC score: 0.877
Thresh=0.0021, n=158, Accuracy: 0.858
Thresh=0.0021, n=158, Precision: 0.084
Thresh=0.0021, n=158, Recall: 0.812
Thresh=0.0021, n=158, F1 score: 0.152
Thresh=0.0021, n=158, AUROC score: 0.835
Thresh=0.0022, n=146, Accuracy: 0.859
Thresh=0.0022, n=146, Precision: 0.090
Thresh=0.0022, n=146, Recall: 0.875
Thresh=0.0022, n=146, F1 score: 0.163
Thresh=0.0022, n=146, AUROC score: 0.867
Thresh=0.0023, n=137, Accuracy: 0.867
Thresh=0.0023, n=137, Precision: 0.092
Thresh=0.0023, n=137, Recall: 0.844
Thresh=0.0023, n=137, F1 score: 0.167
Thresh=0.0023, n=137, AUROC score: 0.856
Thresh=0.0024, n=130, Accuracy: 0.861
Thresh=0.0024, n=130, Precision: 0.091
Thresh=0.0024, n=130, Recall: 0.875
Thresh=0.0024, n=130, F1 score: 0.165
Thresh=0.0024, n=130, AUROC score: 0.868
Thresh=0.0025, n=120, Accuracy: 0.857
Thresh=0.0025, n=120, Precision: 0.089
Thresh=0.0025, n=120, Recall: 0.875
Thresh=0.0025, n=120, F1 score: 0.161
Thresh=0.0025, n=120, AUROC score: 0.866
Thresh=0.0026, n=113, Accuracy: 0.861
Thresh=0.0026, n=113, Precision: 0.089
Thresh=0.0026, n=113, Recall: 0.844
Thresh=0.0026, n=113, F1 score: 0.160
Thresh=0.0026, n=113, AUROC score: 0.853
Thresh=0.0027, n=107, Accuracy: 0.857
Thresh=0.0027, n=107, Precision: 0.089
Thresh=0.0027, n=107, Recall: 0.875
Thresh=0.0027, n=107, F1 score: 0.161
Thresh=0.0027, n=107, AUROC score: 0.866
Thresh=0.0028, n=103, Accuracy: 0.844
Thresh=0.0028, n=103, Precision: 0.082
Thresh=0.0028, n=103, Recall: 0.875
Thresh=0.0028, n=103, F1 score: 0.150
Thresh=0.0028, n=103, AUROC score: 0.859
Thresh=0.0029, n=100, Accuracy: 0.848
Thresh=0.0029, n=100, Precision: 0.082
Thresh=0.0029, n=100, Recall: 0.844
Thresh=0.0029, n=100, F1 score: 0.149
Thresh=0.0029, n=100, AUROC score: 0.846
Thresh=0.0030, n=95, Accuracy: 0.852
Thresh=0.0030, n=95, Precision: 0.086
Thresh=0.0030, n=95, Recall: 0.875
Thresh=0.0030, n=95, F1 score: 0.156
Thresh=0.0030, n=95, AUROC score: 0.863
Thresh=0.0031, n=94, Accuracy: 0.836
Thresh=0.0031, n=94, Precision: 0.073
Thresh=0.0031, n=94, Recall: 0.812
Thresh=0.0031, n=94, F1 score: 0.135
Thresh=0.0031, n=94, AUROC score: 0.824
Thresh=0.0032, n=88, Accuracy: 0.826
Thresh=0.0032, n=88, Precision: 0.069
Thresh=0.0032, n=88, Recall: 0.812
Thresh=0.0032, n=88, F1 score: 0.128
Thresh=0.0032, n=88, AUROC score: 0.819
Thresh=0.0033, n=84, Accuracy: 0.839
Thresh=0.0033, n=84, Precision: 0.075
Thresh=0.0033, n=84, Recall: 0.812
Thresh=0.0033, n=84, F1 score: 0.137
Thresh=0.0033, n=84, AUROC score: 0.826
Thresh=0.0034, n=80, Accuracy: 0.836
Thresh=0.0034, n=80, Precision: 0.073
Thresh=0.0034, n=80, Recall: 0.812
Thresh=0.0034, n=80, F1 score: 0.135
Thresh=0.0034, n=80, AUROC score: 0.824
Thresh=0.0035, n=79, Accuracy: 0.841
Thresh=0.0035, n=79, Precision: 0.073
Thresh=0.0035, n=79, Recall: 0.781
Thresh=0.0035, n=79, F1 score: 0.134
Thresh=0.0035, n=79, AUROC score: 0.812
Thresh=0.0036, n=74, Accuracy: 0.823
Thresh=0.0036, n=74, Precision: 0.071
Thresh=0.0036, n=74, Recall: 0.844
Thresh=0.0036, n=74, F1 score: 0.130
Thresh=0.0036, n=74, AUROC score: 0.833
